,Ticker,Company,Sector,Industry,Market Cap,Perf Month,Perf Quart,Perf Half,Volatility M,SMA20,SMA50,Avg Volume,Price,Earnings
1028,QRHC,Quest Resource Holding Corporation,Industrials,Waste Management,135330000.0,0.054400000000000004,0.0044,-0.031400000000000004,0.0455,-0.0329,0.0524,47870.0,6.78,-
1029,RCII,"Upbound Group, Inc.",Industrials,Rental & Leasing Services,1490000000.0,0.054299999999999994,0.20679999999999998,-0.0449,0.0519,-0.0345,0.0546,580110.0,26.78,Feb 23/b
1030,NIC,"Nicolet Bankshares, Inc.",Financial,Banks - Regional,1100000000.0,0.054299999999999994,-0.0684,-0.008100000000000001,0.019299999999999998,0.0074,-0.013000000000000001,30990.0,74.8,-
1031,NEWP,New Pacific Metals Corp.,Basic Materials,Other Precious Metals & Mining,427170000.0,0.054299999999999994,0.38780000000000003,-0.025099999999999997,0.0622,0.0274,0.0535,132840.0,2.72,-
1032,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,13150000000.0,0.0542,0.0027,-0.1471,0.0255,0.0073,0.049699999999999994,339640.0,257.94,Feb 07/a
1033,ALPN,"Alpine Immune Sciences, Inc.",Healthcare,Biotechnology,394390000.0,0.0541,0.2583,0.0513,0.0478,-0.0077,0.0326,109840.0,7.99,-
1034,SDRL,Seadrill Limited,Energy,Oil & Gas Drilling,2140000000.0000002,0.054000000000000006,0.34759999999999996,,0.0518,0.015700000000000002,0.1433,276310.0,42.72,-
1035,CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories,7880000000.0,0.053899999999999997,0.3262,0.6624,0.048499999999999995,0.0172,0.0669,1530000.0,124.45,Feb 16/b
1036,SKWD,"Skyward Specialty Insurance Group, Inc.",Financial,Insurance - Property & Casualty,734710000.0,0.053899999999999997,,,0.0438,0.002,0.015600000000000001,297600.0,19.54,Feb 28/a
1037,PRK,Park National Corporation,Financial,Banks - Regional,2089999999.9999998,0.053899999999999997,-0.122,-0.028900000000000002,0.016,0.0006,-0.0414,55960.0,127.91,Jan 23/a
1038,GHLD,Guild Holdings Company,Financial,Mortgage Finance,742050000.0,0.0536,0.12619999999999998,0.1542,0.0513,-0.0007000000000000001,0.037200000000000004,12080.0,11.6,-
1039,ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,45210000000.0,0.0536,0.08960000000000001,-0.038900000000000004,0.024700000000000003,0.0166,0.0453,1230000.0,158.52,Feb 14/b
1040,SBH,"Sally Beauty Holdings, Inc.",Consumer Cyclical,Specialty Retail,1740000000.0,0.053399999999999996,0.3398,0.0886,0.0349,-0.0467,0.06709999999999999,1430000.0,15.97,Feb 02/b
1041,AIRS,"AirSculpt Technologies, Inc.",Healthcare,Medical Care Facilities,327010000.0,0.053200000000000004,0.7606999999999999,-0.3579,0.1016,-0.149,0.0898,286630.0,5.74,Mar 10/b
1042,MGPI,"MGP Ingredients, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries,2230000000.0,0.053200000000000004,-0.1887,-0.1017,0.0273,0.0165,-0.0183,126290.0,99.41,Feb 23/b
1043,DLB,"Dolby Laboratories, Inc.",Industrials,Specialty Business Services,7950000000.0,0.053200000000000004,0.1464,0.109,0.0183,-0.011399999999999999,0.0613,401640.0,82.21,Feb 02/a
1044,GEHC,GE HealthCare Technologies Inc.,Healthcare,Health Information Services,34590000000.0,0.053099999999999994,,,0.030299999999999997,0.047400000000000005,0.1426,3350000.0,75.3,Jan 30/b
1045,PTSI,"P.A.M. Transportation Services, Inc.",Industrials,Trucking,650540000.0,0.053099999999999994,0.049400000000000006,-0.0327,0.0433,0.0197,0.0623,28480.0,29.33,-
1046,ORLA,Orla Mining Ltd.,Basic Materials,Gold,1320000000.0,0.053,0.231,0.2594,0.046900000000000004,0.0466,0.0636,153800.0,4.37,-
1047,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,71600000000.0,0.053,-0.1188,-0.0479,0.0202,0.0045000000000000005,-0.0421,1020000.0,462.55,Jan 26/b
1048,CPRT,"Copart, Inc.",Consumer Cyclical,Auto & Truck Dealerships,33420000000.0,0.0529,0.0729,0.154,0.019,0.0115,0.0738,1890000.0,69.8,Feb 20/a
1049,CFR,"Cullen/Frost Bankers, Inc.",Financial,Banks - Regional,8369999999.999999,0.0528,-0.0909,0.0167,0.0213,0.018600000000000002,0.0126,418320.0,133.0,Jan 26/b
1050,OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,35500000000.0,0.0527,0.1165,0.1507,0.0159,0.0167,0.0433,1840000.0,85.23,Feb 01/b
1051,CHE,Chemed Corporation,Healthcare,Medical Care Facilities,7530000000.0,0.0526,0.0268,0.10949999999999999,0.0226,0.0276,0.037000000000000005,77200.0,524.4,Feb 23/a
1052,HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,7060000000.0,0.0525,0.0091,0.1962,0.0241,-0.0184,0.0487,1340000.0,47.49,Feb 02/b
1053,IRDM,Iridium Communications Inc.,Communication Services,Telecom Services,7940000000.0,0.0525,0.1955,0.3665,0.032,0.026000000000000002,0.07139999999999999,615390.0,61.59,Feb 16/b
1054,HOMB,"Home Bancshares, Inc. (Conway, AR)",Financial,Banks - Regional,4930000000.0,0.0524,-0.025699999999999997,0.028399999999999998,0.0215,-0.0015,0.0414,752900.0,24.29,Jan 19/b
1055,NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals,3100000000.0,0.0524,0.08789999999999999,0.16010000000000002,0.029300000000000003,-0.0458,0.041100000000000005,196350.0,83.42,Feb 27/a
1056,VGR,Vector Group Ltd.,Consumer Defensive,Tobacco,2140000000.0000002,0.052300000000000006,0.21850000000000003,0.3126,0.0271,0.0009,0.0556,822670.0,13.27,Feb 16/b
1057,GPK,Graphic Packaging Holding Company,Consumer Cyclical,Packaging & Containers,7440000000.0,0.052199999999999996,0.0913,0.06280000000000001,0.025699999999999997,0.037599999999999995,0.0694,3170000.0,24.38,Feb 07/b
1058,TGS,Transportadora de Gas del Sur S.A.,Energy,Oil & Gas Integrated,1620000000.0,0.052199999999999996,0.214,0.5216,0.0466,0.0062,0.013300000000000001,217680.0,11.29,-
1059,BUSE,First Busey Corporation,Financial,Banks - Regional,1350000000.0,0.052199999999999996,-0.0584,0.0463,0.0202,-0.0131,-0.008,152440.0,24.2,-
1060,MGRC,McGrath RentCorp,Industrials,Rental & Leasing Services,2510000000.0,0.0521,0.048799999999999996,0.20420000000000002,0.028300000000000002,-0.028900000000000002,0.0055000000000000005,117720.0,101.03,Feb 22/a
1061,NBTB,NBT Bancorp Inc.,Financial,Banks - Regional,1730000000.0,0.052000000000000005,-0.1328,0.0276,0.0219,-0.009000000000000001,-0.0288,204560.0,40.23,Jan 23/a
1062,RNLX,Renalytix Plc,Healthcare,Health Information Services,139560000.0,0.052000000000000005,1.2781,0.47009999999999996,0.09960000000000001,0.0708,0.2887,57840.0,3.44,Nov 30/b
1063,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,38040000000.0,0.052000000000000005,0.1744,0.2102,0.028300000000000002,-0.0432,0.048499999999999995,812920.0,338.61,Feb 01/b
1064,IDYA,"IDEAYA Biosciences, Inc.",Healthcare,Biotechnology,854800000.0,0.0519,0.0538,0.8146,0.0416,-0.0031,0.0036,394390.0,17.42,-
1065,INSP,"Inspire Medical Systems, Inc.",Healthcare,Medical Devices,7760000000.0,0.0519,0.16670000000000001,0.2949,0.0394,0.0054,0.030899999999999997,298640.0,263.81,Feb 07/a
1066,WAL,Western Alliance Bancorporation,Financial,Banks - Regional,8150000000.0,0.0518,0.1316,-0.0395,0.0301,-0.0045000000000000005,0.1092,943950.0,75.16,Jan 24/a
1067,PRN,Invesco DWA Industrials Momentum ETF,Financial,Exchange Traded Fund,2730000000.0,0.051699999999999996,0.067,0.0504,0.0118,0.009000000000000001,0.0546,9940.0,96.06,-
1068,SCS,Steelcase Inc.,Industrials,Business Equipment & Supplies,911910000.0,0.051699999999999996,-0.0317,-0.3161,0.0317,0.0286,0.0664,791730.0,7.94,Dec 19/a
1069,LTRX,"Lantronix, Inc.",Technology,Communication Equipment,185890000.0,0.051699999999999996,-0.0059,-0.2169,0.0454,-0.0128,0.0913,153390.0,5.09,Feb 09/a
1070,KRUS,"Kura Sushi USA, Inc.",Consumer Cyclical,Restaurants,625230000.0,0.051500000000000004,-0.022799999999999997,-0.2346,0.0536,0.051100000000000007,0.133,153930.0,63.54,Jan 05/a
1071,MOND,"Mondee Holdings, Inc.",Consumer Cyclical,Travel Services,895490000.0,0.051500000000000004,0.3791,-0.1191,0.0859,-0.0281,0.0418,29970.0,11.24,Feb 28/b
1072,RADI,"Radius Global Infrastructure, Inc.",Communication Services,Telecom Services,1370000000.0,0.051399999999999994,0.33649999999999997,-0.005699999999999999,0.0501,0.0344,0.0919,1330000.0,13.9,Feb 28/a
1073,CLDX,"Celldex Therapeutics, Inc.",Healthcare,Biotechnology,2260000000.0,0.051399999999999994,0.4019,0.4523,0.0464,0.07429999999999999,0.048499999999999995,491840.0,46.43,-
1074,SSB,SouthState Corporation,Financial,Banks - Regional,6020000000.0,0.0513,-0.060700000000000004,0.0063,0.023799999999999998,-0.006999999999999999,0.0192,403030.0,80.31,Jan 26/a
1075,ELYM,"Eliem Therapeutics, Inc.",Healthcare,Biotechnology,106740000.0,0.0513,0.4556,0.297,0.155,0.2402,0.1643,15490.0,3.93,-
1076,BCML,BayCom Corp,Financial,Banks - Regional,261269999.99999997,0.0512,0.0839,0.0851,0.0253,0.0149,0.051699999999999996,32150.0,20.54,Jan 26/a
1077,LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles,2910000000.0,0.051100000000000007,0.1503,-0.0748,0.0366,-0.009899999999999999,0.073,231630.0,114.31,Feb 14/b
1078,WSFS,WSFS Financial Corporation,Financial,Banks - Regional,3060000000.0,0.051,0.041299999999999996,0.0103,0.0235,-0.0169,0.028999999999999998,262000.0,49.22,Jan 26/a
1079,JBLU,JetBlue Airways Corporation,Industrials,Airlines,2710000000.0,0.051,0.0756,0.0377,0.0362,-0.0282,0.0519,9110000.0,8.25,Jan 26/b
1080,IRS,IRSA Inversiones y Representaciones Sociedad Anonima,Real Estate,Real Estate Services,1030000000.0,0.0509,0.6443000000000001,0.5700999999999999,0.0599,0.0147,0.1283,119670.0,6.61,Feb 09/b
1081,ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,33770000000.000004,0.0508,0.1225,0.23,0.0207,0.0075,0.057800000000000004,691880.0,292.65,Jan 26/b
1082,REAX,The Real Brokerage Inc.,Real Estate,Real Estate Services,371230000.0,0.0507,0.1417,-0.2077,0.0602,0.057800000000000004,0.1264,71380.0,1.45,-
1083,CYBR,CyberArk Software Ltd.,Technology,Software - Infrastructure,6100000000.0,0.0507,-0.0368,-0.0004,0.04,-0.011000000000000001,0.0719,471830.0,144.95,Feb 09/b
1084,GMDA,Gamida Cell Ltd.,Healthcare,Biotechnology,122960000.0,0.0506,0.0993,-0.4315,0.0689,0.1041,0.1491,475140.0,1.66,-
1085,SIRE,Sisecam Resources LP,Basic Materials,Chemicals,498620000.0,0.050499999999999996,0.1839,0.1069,0.0069,0.0007000000000000001,0.0724,43770.0,25.17,Feb 01/a
1086,SSD,"Simpson Manufacturing Co., Inc.",Basic Materials,Lumber & Wood Production,4650000000.0,0.050499999999999996,0.1818,0.1449,0.027999999999999997,-0.0129,0.0721,177400.0,108.42,Feb 06/a
1087,PGR,The Progressive Corporation,Financial,Insurance - Property & Casualty,83510000000.0,0.0504,0.09390000000000001,0.1377,0.0171,0.0175,0.059500000000000004,2220000.0,142.23,Jan 25/b
1088,PCYG,"Park City Group, Inc.",Technology,Software - Application,113790000.0,0.0504,0.2032,-0.0159,0.0454,-0.0074,0.067,23270.0,6.04,Feb 14/a
1089,ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,569630000.0,0.0504,0.6496999999999999,1.8911000000000002,0.057,-0.0489,0.0248,6690000.0,2.92,Mar 02/a
1090,FFIN,"First Financial Bankshares, Inc.",Financial,Banks - Regional,5230000000.0,0.050300000000000004,0.0055000000000000005,-0.1469,0.0216,-0.0255,0.0274,452900.0,36.34,Jan 19/a
1091,AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,6950000000.0,0.0501,0.0121,-0.4683,0.0285,-0.0013,0.0464,6500000.0,7.54,Mar 17/b
1092,ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology,741630000.0,0.0501,-0.07980000000000001,0.0771,0.0403,-0.0229,-0.039900000000000005,319900.0,25.14,Mar 01/a
1093,S,"SentinelOne, Inc.",Technology,Software - Infrastructure,4440000000.0,0.05,-0.0461,-0.45130000000000003,0.0525,-0.0344,0.035699999999999996,4980000.0,15.32,Mar 14/a
1094,CNA,CNA Financial Corporation,Financial,Insurance - Property & Casualty,11790000000.0,0.05,0.0681,0.1416,0.0191,0.0235,0.0483,192880.0,43.94,Feb 06/b
1095,BDL,"Flanigan's Enterprises, Inc.",Consumer Cyclical,Restaurants,52730000.0,0.05,0.0317,0.0264,0.0129,0.0273,0.0349,1630.0,28.35,-
1096,FIZZ,National Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic,4300000000.0,0.05,-0.1027,-0.1791,0.025099999999999997,0.0069,0.0064,131430.0,45.79,Dec 08/a
1097,DXCM,"DexCom, Inc.",Healthcare,Medical Devices,43490000000.0,0.05,-0.0161,0.3284,0.0331,-0.011399999999999999,-0.0015,2600000.0,110.76,Feb 09/a
1098,CYTK,"Cytokinetics, Incorporated",Healthcare,Biotechnology,4110000000.0000005,0.0499,0.059699999999999996,-0.155,0.0398,-0.011699999999999999,-0.0103,1060000.0,43.11,Mar 01/a
1099,SCU,"Sculptor Capital Management, Inc.",Financial,Asset Management,561500000.0,0.049800000000000004,-0.0042,-0.0011,0.0437,0.0593,0.0555,134200.0,9.48,-
1100,EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,49420000000.0,0.049800000000000004,0.0537,-0.11630000000000001,0.0269,0.0191,0.0363,4080000.0,79.85,Jan 31/a
1101,UBCP,"United Bancorp, Inc.",Financial,Banks - Regional,85030000.0,0.049800000000000004,0.0425,-0.0472,0.0138,0.0229,0.02,3550.0,14.97,-
1102,MSTR,MicroStrategy Incorporated,Technology,Software - Application,3090000000.0,0.049699999999999994,0.4598,0.0529,0.07690000000000001,-0.0463,0.1517,565890.0,257.91,Feb 02/a
1103,BLCO,Bausch + Lomb Corporation,Healthcare,Medical Instruments & Supplies,6380000000.0,0.049699999999999994,0.22510000000000002,0.1855,0.0377,0.0183,0.0784,437900.0,17.96,Feb 22/b
1104,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Auto Parts,5500000000.0,0.049699999999999994,0.1518,0.2509,0.0334,-0.0113,0.0987,208910.0,119.02,Feb 23/a
1105,ITCI,"Intra-Cellular Therapies, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,4700000000.0,0.0496,-0.054400000000000004,-0.0046,0.0393,0.0175,-0.0005,626340.0,49.32,Mar 01/b
1106,NETI,Eneti Inc.,Industrials,Marine Shipping,415520000.0,0.0495,0.1572,0.4228,0.055999999999999994,0.0435,0.050499999999999996,294990.0,10.6,Feb 09/b
1107,VRNS,"Varonis Systems, Inc.",Technology,Software - Infrastructure,2890000000.0,0.0495,0.2763,-0.0132,0.0388,-0.0139,0.053099999999999994,1220000.0,26.93,Feb 06/a
1108,IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery,23590000000.0,0.049400000000000006,0.09179999999999999,0.213,0.0223,0.015600000000000001,0.0467,2260000.0,58.04,Feb 21/b
1109,AIT,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,5590000000.0,0.0492,0.1082,0.3243,0.022099999999999998,0.0083,0.0883,213120.0,143.98,Jan 26/b
1110,AMBC,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,768150000.0,0.0492,0.1186,0.1282,0.0259,0.0499,0.0296,434990.0,17.07,Feb 28/a
1111,TITN,Titan Machinery Inc.,Industrials,Industrial Distribution,1050000000.0,0.049100000000000005,0.2968,0.45659999999999995,0.035699999999999996,0.0315,0.09029999999999999,255240.0,45.97,Nov 30/b
1112,NOAH,Noah Holdings Limited,Financial,Asset Management,1290000000.0,0.049,0.4232,0.07690000000000001,0.0368,-0.0264,0.07780000000000001,106630.0,19.47,Nov 21/a
1113,MTZ,"MasTec, Inc.",Industrials,Engineering & Construction,7890000000.0,0.0489,0.1678,0.20579999999999998,0.031400000000000004,0.042800000000000005,0.0839,625540.0,101.11,Feb 23/a
1114,PLXS,Plexus Corp.,Technology,Electronic Components,2710000000.0,0.048799999999999996,-0.08789999999999999,0.021099999999999997,0.0225,-0.0196,-0.064,177930.0,96.62,Jan 25/a
1115,BSAC,Banco Santander-Chile,Financial,Banks - Regional,8270000000.0,0.0483,0.1417,0.0765,0.0194,0.004,0.053200000000000004,496070.0,17.16,Feb 03/b
1116,PSN,Parsons Corporation,Technology,Information Technology Services,4670000000.0,0.0481,-0.0687,0.0691,0.0218,-0.0013,0.0040999999999999995,464740.0,44.88,Feb 15/b
1117,TIMB,TIM S.A.,Communication Services,Telecom Services,5770000000.0,0.048,-0.0113,0.041299999999999996,0.025,0.0405,0.0374,591690.0,11.78,-
1118,NX,Quanex Building Products Corporation,Industrials,Building Products & Equipment,870770000.0,0.0478,0.11109999999999999,0.1328,0.0252,-0.0043,0.0471,139740.0,26.11,Mar 09/a
1119,LTBR,Lightbridge Corporation,Industrials,Electrical Equipment & Parts,52020000.0,0.04769999999999999,-0.064,-0.2838,0.0496,0.0374,0.0369,52470.0,4.39,-
1120,HBCP,"Home Bancorp, Inc.",Financial,Banks - Regional,329840000.0,0.047599999999999996,-0.0673,-0.0116,0.0174,-0.002,-0.0074,9560.0,39.36,-
1121,ZS,"Zscaler, Inc.",Technology,Software - Infrastructure,18890000000.0,0.047599999999999996,-0.060599999999999994,-0.1898,0.0392,-0.0412,0.0594,2620000.0,128.44,Mar 02/a
1122,KULR,"KULR Technology Group, Inc.",Technology,Electronic Components,152630000.0,0.047599999999999996,-0.2235,-0.12,0.0788,0.0632,0.0616,439180.0,1.32,-
1123,FTDR,"Frontdoor, Inc.",Consumer Cyclical,Personal Services,2300000000.0,0.047599999999999996,0.20559999999999998,0.20929999999999999,0.0341,-0.005,0.12689999999999999,661560.0,27.97,Mar 01/a
1124,UCBI,"United Community Banks, Inc.",Financial,Banks - Regional,3770000000.0,0.047599999999999996,-0.138,-0.0178,0.0264,-0.0013,-0.0021,519100.0,33.04,Jan 17/a
1125,CTG,"Computer Task Group, Incorporated",Technology,Information Technology Services,116770000.0,0.047599999999999996,-0.011899999999999999,-0.009300000000000001,0.0391,0.0118,0.0308,22350.0,7.49,Feb 23/b
1126,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,21050000000.0,0.0475,0.0774,0.17809999999999998,0.020499999999999997,-0.0231,0.0393,835060.0,150.12,Jan 31/b
1127,AMTB,Amerant Bancorp Inc.,Financial,Banks - Regional,975210000.0,0.0475,-0.0274,0.0851,0.022099999999999998,-0.0183,0.022400000000000003,67650.0,28.44,Jan 19/a
1128,URGN,UroGen Pharma Ltd.,Healthcare,Biotechnology,262670000.00000003,0.047400000000000005,0.2974,0.37479999999999997,0.0915,0.0866,0.1887,89130.0,10.6,-
1129,AORT,"Artivion, Inc.",Healthcare,Medical Devices,564370000.0,0.047400000000000005,0.0292,-0.4086,0.0452,-0.0282,0.015600000000000001,157570.0,13.04,Feb 16/a
1130,BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,97960000000.0,0.0473,0.2859,0.3443,0.022799999999999997,0.0397,0.11710000000000001,318270.0,2552.32,Feb 23/a
1131,CHCO,City Holding Company,Financial,Banks - Regional,1450000000.0,0.0472,-0.025699999999999997,0.141,0.020099999999999996,-0.0146,0.0258,71490.0,97.35,Jan 24/b
1132,LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,109820000.0,0.0472,0.1165,0.0768,0.0322,-0.0092,0.0473,23510.0,14.86,Dec 08/a
1133,HOVNP,"Hovnanian Enterprises, Inc. PFD DEP1/1000A",Consumer Cyclical,Residential Construction,437390000.0,0.0472,-0.0074,0.0195,0.0177,0.0028000000000000004,0.0026,1990.0,18.86,-
1134,CLB,Core Laboratories N.V.,Energy,Oil & Gas Equipment & Services,1180000000.0,0.047,0.29410000000000003,0.5488000000000001,0.0484,0.044500000000000005,0.1343,335810.0,26.05,Feb 01/a
1135,OIIM,O2Micro International Limited,Technology,Semiconductors,137100000.0,0.047,0.11109999999999999,0.4203,0.028999999999999998,0.0453,0.0702,196480.0,4.9,-
1136,CME,CME Group Inc.,Financial,Financial Data & Stock Exchanges,66250000000.0,0.047,0.0925,-0.032,0.019,0.004699999999999999,0.0435,2009999.9999999998,184.23,Feb 08/b
1137,PAR,PAR Technology Corporation,Technology,Software - Application,954680000.0,0.046900000000000004,0.5085000000000001,-0.0286,0.04769999999999999,-0.0484,0.1082,292100.0,34.59,Mar 01/b
1138,ABCM,Abcam plc,Healthcare,Biotechnology,3540000000.0,0.046799999999999994,-0.1381,-0.03,0.04019999999999999,-0.0089,-0.0592,744650.0,14.54,-
1139,MTH,Meritage Homes Corporation,Consumer Cyclical,Residential Construction,4000000000.0,0.0467,0.27449999999999997,0.34090000000000004,0.0313,-0.024,0.0535,380160.0,108.24,Feb 01/a
1140,KWR,Quaker Chemical Corporation,Basic Materials,Specialty Chemicals,3520000000.0,0.0466,0.0637,0.102,0.0379,-0.0147,0.06309999999999999,89110.0,198.39,Feb 23/a
1141,CSIQ,Canadian Solar Inc.,Technology,Solar,2730000000.0,0.0466,0.2285,-0.0641,0.043899999999999995,0.0483,0.0971,990510.0,41.77,Mar 21/b
1142,WNS,WNS (Holdings) Limited,Technology,Information Technology Services,4290000000.0,0.0466,0.054000000000000006,0.0364,0.0209,0.0174,0.0553,151090.0,88.55,Jan 19/b
1143,DY,"Dycom Industries, Inc.",Industrials,Engineering & Construction,2840000000.0,0.04650000000000001,0.08800000000000001,-0.14880000000000002,0.0415,0.1374,0.07200000000000001,414900.0,97.02,Mar 01/b
1144,MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors,143930000.0,0.04650000000000001,0.0992,-0.0555,0.0489,-0.015,0.0873,83000.0,6.98,Mar 01/a
1145,OMEX,"Odyssey Marine Exploration, Inc.",Industrials,Specialty Business Services,56930000.0,0.0462,0.0602,-0.0155,0.0492,0.0361,-0.0173,33460.0,3.17,-
1146,LUCD,Lucid Diagnostics Inc.,Healthcare,Medical Devices,52820000.0,0.0462,-0.3267,-0.40090000000000003,0.0435,0.0443,0.015300000000000001,85460.0,1.36,-
1147,REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,84520000000.0,0.0461,0.0391,0.29969999999999997,0.0216,0.0178,0.0452,638190.0,770.44,Feb 03/b
1148,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,38200000000.0,0.0461,0.0526,0.1472,0.022099999999999998,0.009000000000000001,0.041299999999999996,3830000.0,45.59,Feb 07/b
1149,CPS,Cooper-Standard Holdings Inc.,Consumer Cyclical,Auto Parts,277610000.0,0.0461,1.3981999999999999,0.9556999999999999,0.0728,-0.051500000000000004,0.2211,217320.0,15.9,Feb 16/a
1150,OPTN,"OptiNose, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,205040000.0,0.046,0.04,-0.5,0.0629,0.052300000000000006,0.042699999999999995,180390.0,1.82,-
1151,BANX,ArrowMark Financial Corp.,Financial,Asset Management,137230000.0,0.045700000000000005,0.1084,-0.0051,0.023399999999999997,0.0274,0.047599999999999996,14090.0,19.12,-
1152,RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,47920000000.0,0.045700000000000005,0.21660000000000001,0.32030000000000003,0.0154,0.0015,0.0863,338680.0,262.72,Feb 02/b
1153,QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,1090000000.0,0.0455,0.046900000000000004,0.0052,0.0195,-0.0023,0.0444,157420.0,23.21,-
1154,NVCN,Neovasc Inc.,Healthcare,Medical Devices,108570000.0,0.0454,2.4296,3.0488,0.013000000000000001,0.020499999999999997,0.2556,56000.0,29.03,-
1155,TPG,TPG Inc.,Financial,Asset Management,10490000000.0,0.0452,-0.026099999999999998,0.10980000000000001,0.035,-0.0039000000000000003,0.0371,524330.0,32.85,Feb 15/b
1156,CVCY,Central Valley Community Bancorp,Financial,Banks - Regional,299760000.0,0.0451,0.2368,0.43520000000000003,0.0178,-0.0052,0.10220000000000001,30020.0,25.49,-
1157,COOP,Mr. Cooper Group Inc.,Financial,Mortgage Finance,3260000000.0,0.0451,0.059500000000000004,0.0756,0.0316,0.008100000000000001,0.061200000000000004,544400.0,46.81,Feb 10/b
1158,GNRC,Generac Holdings Inc.,Industrials,Specialty Industrial Machinery,7510000000.0,0.0451,0.1585,-0.4893,0.045700000000000005,-0.0348,0.06280000000000001,1710000.0,118.24,Feb 15/b
1159,RGR,"Sturm, Ruger & Company, Inc.",Industrials,Aerospace & Defense,1040000000.0,0.045,0.168,0.1957,0.0215,0.0146,0.060599999999999994,156870.0,58.06,Feb 22/a
1160,ACA,"Arcosa, Inc.",Industrials,Infrastructure Operations,2700000000.0,0.0449,0.0467,0.0013,0.028999999999999998,0.0333,0.0704,213460.0,61.01,Feb 23/a
1161,TWN,"The Taiwan Fund, Inc.",Financial,Closed-End Fund - Foreign,200210000.0,0.044800000000000006,0.1429,0.0741,0.0134,0.0029,0.060700000000000004,10560.0,26.8,-
1162,TCBI,"Texas Capital Bancshares, Inc.",Financial,Banks - Regional,3160000000.0,0.044800000000000006,0.13369999999999999,0.0875,0.023799999999999998,-0.018500000000000003,0.0429,398380.0,65.53,Jan 18/a
1163,WHG,"Westwood Holdings Group, Inc.",Financial,Asset Management,119240000.0,0.044800000000000006,0.22399999999999998,-0.057,0.0552,0.0874,0.0788,11480.0,13.06,Feb 15/a
1164,SI,Silvergate Capital Corporation,Financial,Banks - Regional,460700000.0,0.044800000000000006,-0.47759999999999997,-0.8513,0.1603,-0.1934,-0.14,9280000.0,13.53,Jan 17/b
1165,MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,4890000000.0,0.044800000000000006,0.0397,0.20920000000000002,0.030299999999999997,0.024,0.051,396930.0,68.83,Feb 02/b
1166,GIL,Gildan Activewear Inc.,Consumer Cyclical,Apparel Manufacturing,5900000000.0,0.0447,0.1293,0.063,0.034,0.058899999999999994,0.0872,557570.0,32.05,Feb 22/b
1167,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,2400000000.0,0.0446,-0.0819,0.1902,0.0344,-0.0331,-0.0252,1300000.0,18.27,Jan 25/b
1168,PCM,PCM Fund Inc.,Financial,Closed-End Fund - Debt,109750000.0,0.044500000000000005,0.092,-0.062,0.0317,0.005699999999999999,0.0684,28190.0,9.38,-
1169,ASO,"Academy Sports and Outdoors, Inc.",Consumer Cyclical,Specialty Retail,4640000000.0,0.044500000000000005,0.16519999999999999,0.32520000000000004,0.0354,-0.0064,0.0611,1480000.0,59.33,Dec 07/b
1170,WBD,"Warner Bros. Discovery, Inc.",Communication Services,Entertainment,36900000000.0,0.044500000000000005,0.37549999999999994,0.1379,0.046900000000000004,-0.0123,0.1572,26890000.0,15.02,Feb 23/a
1171,SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories,2830000000.0,0.0443,0.0885,0.1813,0.0359,0.0288,0.076,823790.0,36.3,Feb 23/b
